,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22168,17848298,Quiet Home in Manhattan,9871522,Adam,Manhattan,Morningside Heights,40.81473,-73.96217,Entire home/apt,140,2,2,2018-05-07,0.14,1,0
22169,17848627,Cozy Room in Harlem,122118705,Anselmo,Manhattan,Harlem,40.8217,-73.93751,Private room,79,2,36,2019-06-30,3.17,1,218
22170,17848657,Sunny Brooklyn Apartment with Full Kitchen,12117418,Jeanette,Brooklyn,Navy Yard,40.69851,-73.96961,Entire home/apt,142,2,3,2017-08-28,0.11,1,0
22171,17848838,Spacious Bedroom with Private Bathroom,57651976,Viona,Brooklyn,Bedford-Stuyvesant,40.68656,-73.9522,Private room,80,1,3,2017-10-01,0.11,1,0
22173,17853353,Private Room Near Bronx Zoo and NYBG!,48106825,Julia,Bronx,Pelham Gardens,40.86437,-73.8485,Private room,47,2,40,2019-04-16,1.58,2,339
22176,17857431,Architect-Designed Brooklyn Townhouse,2065971,Elana,Brooklyn,Crown Heights,40.67933,-73.96305,Entire home/apt,300,5,3,2018-08-12,0.12,1,0
22177,17857890,Quiet 1 Br Apartent in Historical Brooklyn Heights,25502436,Anastasia,Brooklyn,Brooklyn Heights,40.6961,-73.99329,Private room,159,2,5,2018-11-16,0.19,1,363
22178,17858824,The Blue Room,611137,Shahar,Brooklyn,Clinton Hill,40.68352,-73.96771,Private room,60,3,9,2019-04-22,0.34,2,6
22179,17860067,Beautiful Sunlit Room in Brooklyn,7573472,Divina,Brooklyn,Bushwick,40.70219,-73.93115,Private room,50,3,2,2018-01-07,0.07,1,0
22182,17861841,THE CREATIVE COZY ROOM,47591528,Janessa,Brooklyn,Sheepshead Bay,40.59211,-73.94127,Private room,99,1,13,2019-05-23,0.52,1,82
22183,17863000,"Greenpoint, BK 1 Bedroom, Couple/Solo Traveler",451032,Daniela,Brooklyn,Greenpoint,40.72428,-73.94686,Entire home/apt,120,3,8,2019-06-21,1.28,1,3
22185,17865806,Convenient location Private room,5828830,Low,Queens,Jamaica,40.67414,-73.76454,Private room,50,7,14,2018-07-28,0.5,2,0
22187,17866018,Beautiful Room in Styvesant Heights Brooklyn,122283834,Eve,Brooklyn,Bushwick,40.69723,-73.92511,Private room,60,5,22,2019-06-17,0.96,2,175
22188,17866206,"Coney Island Private Apt*** Wi Fi, LCD TV MCU Park",114736959,Ed,Brooklyn,Coney Island,40.57706,-73.98439,Entire home/apt,110,2,57,2019-05-27,2.13,6,144
22189,17866302,Harlem apt,22089863,Ali,Manhattan,Harlem,40.80533,-73.95049,Private room,75,1,2,2019-02-17,0.4,1,280
22192,17875002,Nice private room in quiet E Village apt,10387304,Michael,Manhattan,East Village,40.73057,-73.986,Private room,125,2,21,2019-07-01,0.77,2,329
22195,17876921,Bright Williamsburg Apt Steps from Train,47054725,Katharine,Brooklyn,Williamsburg,40.70937,-73.95903,Entire home/apt,115,4,6,2017-09-20,0.22,1,0
22196,17877959,Huge Studio Apt+Sleeps 4 ppl Bklyn Near ALL,116754031,Rosemary,Brooklyn,Flatlands,40.62723,-73.92635,Entire home/apt,75,2,38,2019-06-30,1.38,3,363
22198,17880254,Spacious New York City Travelers Getaway,9808458,Zain,Bronx,Kingsbridge,40.8709,-73.89946,Shared room,60,2,11,2019-01-01,0.52,4,365
22199,17880865,Nurturing room in a 3 bedroom apt.,59654765,Calia,Brooklyn,Crown Heights,40.67689,-73.95079,Private room,30,3,3,2017-04-19,0.11,1,0
22200,17881079,Charming studio with Manhattan view.,17232044,Maria,Brooklyn,Greenpoint,40.72449,-73.94486,Private room,84,7,7,2019-01-02,0.26,1,24
22201,17881120,Cozy Room in the Heart of Chinatown,122442440,Randy,Manhattan,Chinatown,40.71326,-73.99698,Private room,75,2,59,2019-06-25,2.21,1,68
22202,17881234,Garden level private room + your own bathroom,2581995,Layla,Brooklyn,Bedford-Stuyvesant,40.68003,-73.91701,Private room,50,4,10,2019-05-18,1.06,2,7
22204,17887213,Beautiful 2 Bedroom suite in Bedford Stuyvesant.,17859338,Jacqueline,Brooklyn,Bedford-Stuyvesant,40.68476,-73.95471,Entire home/apt,160,5,59,2019-07-04,2.4,2,243
22205,17887871,Charming Greenpoint Gem,122513490,Dorothy,Brooklyn,Greenpoint,40.72158,-73.94578,Entire home/apt,175,3,71,2019-06-21,2.67,1,20
22207,17889021,Charming 1 Br apartment minutes from the train,17739345,Boris,Queens,Ditmars Steinway,40.77872,-73.90943,Entire home/apt,89,1,0,2011-03-28,0.0,1,0
22208,17891040,Brooklyn Bay Ridge area★★明るいお部屋★,55981584,Saori,Brooklyn,Bay Ridge,40.63613,-74.02262,Private room,29,1,3,2017-04-10,0.11,2,0
22209,17892114,Walk to CENTRAL PARK and TIME SQUARE!!!!,6716330,Chris,Manhattan,Midtown,40.76811,-73.98181,Private room,95,3,62,2019-06-13,2.39,3,86
22210,17892835,"Comfy room seconds from 2,3,5 trains",25753120,Aaron,Brooklyn,Crown Heights,40.67053,-73.94923,Private room,40,5,0,2011-03-28,0.0,2,0
22211,17892920,"Spacious & Bright, Full Apt in Astoria/LIC",14991730,Trevor,Queens,Long Island City,40.7542,-73.92849,Entire home/apt,145,5,23,2019-06-24,2.15,1,173
22212,17893008,Exclusive 2 bedrooms in lovely apartment in Nolita,39832770,Laura,Manhattan,Chinatown,40.71816,-73.99538,Private room,90,6,0,2011-03-28,0.0,1,0
22213,17893069,Spacious 1-Bedroom Apartment in Greenwich Village,10838291,Brian,Manhattan,Greenwich Village,40.73307,-73.99277,Entire home/apt,250,7,1,2017-05-13,0.04,1,0
22214,17893797,Private Room in Spacious Central Harlem Apartment,26821811,Lynda,Manhattan,Harlem,40.8155,-73.93986,Private room,38,3,1,2018-08-02,0.09,1,0
22215,17897913,"Warm home in Woodside, Queens.",92561578,Giani,Queens,Maspeth,40.73443,-73.89635,Private room,65,1,7,2019-06-30,0.99,1,309
22216,17899730,Cozy Bronx Apt,94382194,Sean,Bronx,Tremont,40.84546,-73.89013,Entire home/apt,150,1,43,2019-06-09,1.57,1,179
22217,17899990,Spacious quiet garden 1 Br + Sunny Back Yard,92963740,Remy,Brooklyn,Sunset Park,40.66194,-73.99138,Entire home/apt,139,3,32,2019-07-01,1.25,2,20
22218,17900193,"Spacious, newly renovated LES 1-bedroom apt!",122650568,Anabella,Manhattan,Lower East Side,40.72147,-73.98774,Entire home/apt,127,2,3,2017-04-21,0.11,1,0
22219,17900243,Sunny and spacious apartment in Greenpoint,1481058,Aris,Brooklyn,Greenpoint,40.73223,-73.95786,Entire home/apt,290,10,2,2018-01-01,0.07,2,0
22220,17900681,Sunny & Spacious Room Facing Central Park,8748472,Christina,Manhattan,Upper West Side,40.79806,-73.96085,Private room,100,2,5,2017-05-01,0.18,1,0
22222,17904788,Sunny apartment close to manhattan,12194903,Martha,Brooklyn,Williamsburg,40.70896,-73.95119,Entire home/apt,150,7,0,2011-03-28,0.0,1,0
22223,17905460,Cozy Centrally Located Private Room in Bushwhick,8288491,Sofia,Brooklyn,Bushwick,40.69107,-73.91134,Private room,65,2,4,2018-05-21,0.15,2,0
22224,17905479,Gorgeous One Bedroom in the Heart of Chelsea,4253817,Cari,Manhattan,Chelsea,40.74123,-73.99522,Entire home/apt,200,4,45,2019-06-13,1.66,1,49
22225,17905970,"Entire Lower Level,Close to All & 15 mins to NYC",122714664,Karl,Queens,Middle Village,40.71031,-73.87613,Entire home/apt,100,4,28,2019-06-04,1.06,1,89
22226,17906420,Relaxing Brownstone One Bedroom,6899124,Paul,Brooklyn,Bedford-Stuyvesant,40.68698,-73.95228,Entire home/apt,148,1,37,2019-06-23,1.44,1,0
22228,17906990,"Sunny, Beautiful, Upper East Side TRUE One Bedroom",23377863,Kristen,Manhattan,Upper East Side,40.78056,-73.95182,Entire home/apt,147,4,9,2019-07-05,0.47,1,7
22229,17907935,New York's Cozy House,77809736,Seohee,Manhattan,Morningside Heights,40.80972,-73.95774,Entire home/apt,95,2,0,2011-03-28,0.0,2,0
22230,17908179,Boho 1 bed apt in BK brownstone with back yard,5502239,Maxyne,Brooklyn,Clinton Hill,40.69345,-73.96632,Entire home/apt,130,5,3,2018-05-08,0.12,1,0
22231,17908331,"Big, Bright, Tribeca Studio w/ Doorman & Elevator",4601948,Lily,Manhattan,Tribeca,40.7181,-74.00984,Entire home/apt,157,2,13,2018-09-23,0.49,1,18
22232,17915565,1BR in the heart of UWS,80508435,Irving,Manhattan,Upper West Side,40.79416,-73.97044,Private room,95,1,26,2018-07-22,1.04,2,0
22233,17919742,Heart of Bushwick Apartment For Coffee Lovers!,8894559,Duncan,Brooklyn,Bushwick,40.70127,-73.91764,Entire home/apt,120,2,8,2018-11-25,0.31,1,1
22235,17922242,Spacious and quiet East Village Private Studio,14135981,Elsa,Manhattan,East Village,40.72439,-73.97607,Entire home/apt,130,5,2,2019-06-11,1.58,1,363
22236,17923165,☆THE village experience!!,47056437,Ann,Manhattan,West Village,40.72999,-74.0034,Private room,99,1,0,2011-03-28,0.0,1,0
22237,17923261,Quality cozy studio in a quiet neighborhood,122884945,Hind,Queens,Middle Village,40.71774,-73.89181,Entire home/apt,90,6,26,2019-07-04,2.7,1,237
22241,17934924,Modern spacious apt in Park Slope,2587680,Susan,Brooklyn,Park Slope,40.67156,-73.98366,Entire home/apt,100,4,7,2019-06-16,0.46,1,37
22242,17937309,Sunny Apartment in Williamsburg,24258807,Moran& Ori,Brooklyn,Greenpoint,40.72052,-73.94098,Entire home/apt,150,8,12,2019-01-04,0.44,1,0
22243,17937356,Good deal in bohemian East Village,855079,Nicholas,Manhattan,East Village,40.72734,-73.98319,Private room,150,1,16,2019-04-01,1.75,3,0
22246,17938886,"Large, private room in Bushwick close to subways",92277042,Tom,Brooklyn,Bushwick,40.69449,-73.91874,Private room,50,2,6,2018-06-12,0.22,1,56
22248,17940041,Spacious and Bright Two Bedroom,44951851,Yaakov,Brooklyn,Crown Heights,40.66491,-73.9544,Entire home/apt,160,3,11,2019-04-24,0.42,2,0
22249,17940198,"Cozy, queen sized bedroom in Bed-Stuy",24383863,Sophia,Brooklyn,Bedford-Stuyvesant,40.69471,-73.94406,Private room,40,2,24,2019-06-25,0.98,1,1
22250,17941316,Nice private room in New York,121841485,Jessica,Queens,Jackson Heights,40.75236,-73.89172,Private room,70,3,23,2018-11-05,0.85,1,177
22253,17943407,"Classic East Village studio, best NYC neighborhood",3463177,Emch,Manhattan,East Village,40.73114,-73.98439,Entire home/apt,110,7,6,2019-06-30,0.23,1,52
22254,17943774,Sundrenched Cozy Studio With a Huge Private Patio,84979306,Lhea,Queens,Long Island City,40.74443,-73.94298,Entire home/apt,225,1,6,2018-09-21,0.22,1,358
22255,17943817,"Private home in the heart of Ridgewood, Queens.",123102489,Mariann,Queens,Glendale,40.69775,-73.89474,Private room,69,2,2,2017-05-08,0.07,1,0
22257,17944219,"Cozy bedroom, one block from Subway",10744966,Moza,Manhattan,Upper East Side,40.77243,-73.95744,Private room,300,2,10,2017-09-02,0.4,1,0
22259,17946985,Rock star house!,110872398,Dee,Brooklyn,Bedford-Stuyvesant,40.69049,-73.95877,Private room,45,2,16,2018-03-31,0.58,1,0
22260,17951580,Townhouse on Greene,112901574,Nate,Brooklyn,Bedford-Stuyvesant,40.69054,-73.9328,Entire home/apt,150,2,69,2019-07-05,2.86,4,278
22261,17952277,"Newly renovated, fully furnished room in Brooklyn",62685070,Katie,Brooklyn,Bushwick,40.69974,-73.91935,Private room,10,5,0,2011-03-28,0.0,1,0
22262,17952472,和缘特色浪漫房,105074140,Emmy,Queens,Flushing,40.75656,-73.80385,Private room,108,1,3,2019-02-20,0.44,4,0
22263,17955761,HOME AWAY FROM HOME 4 Guest private,4204783,Kevin,Staten Island,West Brighton,40.63168,-74.12316,Private room,89,2,12,2019-06-26,0.43,3,279
22264,17956381,Quaint little relaxing room in Astoria,4112547,Felecia,Queens,Astoria,40.7711,-73.92579,Private room,70,7,11,2018-12-01,0.42,1,65
22266,17957197,UWS studio,2372486,David,Manhattan,Upper West Side,40.7902,-73.97568,Entire home/apt,150,7,0,2011-03-28,0.0,1,0
22267,17957521,Cozy room in East Williamsburg,123233613,Joana,Brooklyn,Williamsburg,40.70824,-73.94379,Private room,55,7,34,2019-06-03,1.26,1,259
22268,17957663,"Bedroom in huge apartment, Empire State View",1036161,Blake,Brooklyn,Bedford-Stuyvesant,40.68091,-73.95005,Private room,200,1,13,2019-06-23,0.5,2,23
22269,17958414,Beautiful & Comfortable Apartment in Brooklyn!,123048179,Joseph,Brooklyn,Bensonhurst,40.61901,-74.00045,Entire home/apt,120,3,45,2019-06-16,1.65,1,295
22270,17959888,South Bronx-Piano District artist Loft/,123271654,Beatrice,Bronx,Port Morris,40.81034,-73.93166,Shared room,165,2,20,2018-10-14,0.85,1,15
22271,17960375,"Lower East Side, Bohemian Home, hipster location",36232508,Brodii,Manhattan,Lower East Side,40.72036,-73.98458,Private room,155,3,27,2018-10-29,1.11,1,0
22273,17962656,Awesome Cozy Studio West Village,23981711,Saba,Manhattan,West Village,40.73589,-74.00304,Entire home/apt,139,3,29,2019-05-11,1.05,1,0
22274,17963856,Upstate Manhattan,24010376,Elaina,Manhattan,Inwood,40.86517,-73.92318,Private room,65,1,1,2017-12-28,0.05,1,0
22275,17968140,Large Bedroom in 2 Bed Apartment Brighton Beach,119523037,Anna,Brooklyn,Brighton Beach,40.58092,-73.96139,Private room,57,1,1,2019-01-16,0.17,4,4
22276,17971100,#4 Triple Private  room  20 minutes from Manhattan,42093468,Tsotne (Tut),Bronx,Mott Haven,40.81234,-73.91688,Private room,42,5,54,2019-05-19,2.05,4,314
22277,17972013,#1 Private comfy Room 20 minutes from  Manhattan,42093468,Tsotne (Tut),Bronx,Mott Haven,40.81387,-73.91553,Private room,42,5,17,2018-01-18,0.65,4,23
22278,17972466,Perfect for 2 - Heart of the Upper West Side!,33200173,Paige,Manhattan,Upper West Side,40.78549,-73.97673,Private room,90,3,4,2017-09-26,0.16,2,0
22281,17975664,"Large, spacious, and comfortable house",123458466,Shiva,Bronx,Edenwald,40.88534,-73.83434,Private room,75,1,15,2019-05-28,0.55,1,348
22282,17975818,Beautiful large private room in the heart of Soho,11259589,Eloise,Manhattan,Chinatown,40.71889,-73.99604,Private room,99,3,3,2017-06-28,0.11,1,0
22283,17977439,Heart of Queens 1 ❤️/ Jackson Heights/Elmhurst,123483050,Andrea,Queens,Elmhurst,40.74756,-73.88193,Private room,85,1,67,2019-06-19,2.47,3,173
22284,17978997,Luxury Room in MANHATTAN with TV,122026078,Shah Memo,Manhattan,Harlem,40.82021,-73.95441,Private room,69,2,7,2017-08-07,0.26,3,71
22285,17979046,Room Rental in Washington Heights,63772058,Nikita,Manhattan,Washington Heights,40.84345,-73.9422,Private room,100,2,0,2011-03-28,0.0,1,0
22286,17979132,Great room near Columbia university 71w 107th 哥大附近,70619358,Ni,Manhattan,Upper West Side,40.80104,-73.96041,Private room,45,1,0,2011-03-28,0.0,1,0
22287,17979764,Jen Apt,84497333,Jennifer,Manhattan,SoHo,40.72237,-73.99817,Private room,10,5,2,2017-04-15,0.07,1,0
22288,17980140,Penthouse in the Clouds,12390595,Marian,Brooklyn,Bushwick,40.69365,-73.9109,Private room,60,7,1,2017-06-16,0.04,1,0
22289,17980714,Cozy East Village Room in huge apartment,23354644,Nancy,Manhattan,East Village,40.73242,-73.9868,Private room,48,2,33,2019-06-26,1.21,3,42
22291,17981447,Nicest Room in Manhattan - Chelsea Beauty,95286194,Xavier,Manhattan,Chelsea,40.7503,-74.00473,Private room,57,1,53,2019-06-23,1.92,1,33
22293,17988221,Private Room in Cozy East Village Apt,4296251,Marina,Manhattan,East Village,40.72286,-73.98025,Private room,100,2,0,2011-03-28,0.0,2,0
22295,17989537,Cozy Private Room in East Village,4296251,Marina,Manhattan,East Village,40.72308,-73.97988,Private room,100,2,0,2011-03-28,0.0,2,0
22296,17989780,Williamsburg Manhattan Skyline Apartment,12388182,Ahmad,Brooklyn,Williamsburg,40.71891,-73.9657,Entire home/apt,250,2,2,2017-04-24,0.07,1,0
22297,17990894,Comfy Room in Queens Close to Train Station!,98697139,Oscar,Queens,Jackson Heights,40.75214,-73.8584,Private room,40,4,22,2019-05-11,0.86,2,95
22300,17993317,Beginning and ending your New York Vacation!,116408324,Ezel,Queens,Bayside,40.76169,-73.76813,Private room,70,2,17,2019-06-09,0.63,1,351
22303,17997486,Charming Clinton Hill One-Bedroom Apartment,123690850,Ani,Brooklyn,Clinton Hill,40.6873,-73.966,Entire home/apt,92,10,4,2019-06-13,0.17,1,0
22304,18003918,Upper West Side Oasis,10549792,Connor,Manhattan,Upper West Side,40.7807,-73.97869,Entire home/apt,200,4,2,2018-01-02,0.08,1,0
22309,18005835,Cozy 1 bedroom in Heart of East Village,32806463,Eugene,Manhattan,East Village,40.72886,-73.9883,Private room,150,1,0,2011-03-28,0.0,1,0
22310,18006003,Room in Bronx Little Italy,91261577,Matthew,Bronx,Belmont,40.85311,-73.88763,Private room,29,4,4,2017-08-27,0.15,1,0
22311,18006977,Sunny 1 Bedroom Apartment the Heart of SoHo,886646,Tarik,Manhattan,Nolita,40.72261,-73.99348,Entire home/apt,250,2,5,2018-12-30,0.2,1,0
22312,18007393,Large 2 bedrooms in Little Italy/Chinatown,106232698,Nicolas,Manhattan,Little Italy,40.71794,-73.99955,Entire home/apt,195,4,30,2019-05-22,1.1,1,0
22313,18007671,Cute 1 bedroom basement apartment,73228035,Maimi,Brooklyn,East Flatbush,40.662,-73.93775,Private room,15,1,2,2017-04-17,0.07,2,0
22314,18008937,Adorable Apt - Heart of West Village!,82933489,Karly,Manhattan,West Village,40.73272,-74.00356,Entire home/apt,230,2,9,2018-10-07,0.33,1,0
22315,18010406,Specious and cozy NYC apartment,123818434,Natalia,Manhattan,Harlem,40.81053,-73.94332,Entire home/apt,130,2,23,2019-06-02,0.85,1,14
22316,18010510,"温馨舒适双人房,双床,明亮大窗,电梯公寓(两个房间用一个卫生间)",123646786,Zheng,Queens,Flushing,40.75607,-73.83202,Private room,78,2,41,2019-07-01,1.53,2,82
22317,18012028,Beautiful Blue Paradise! (Brooklyn),25036260,Jaye,Brooklyn,Bushwick,40.68823,-73.90825,Private room,53,1,49,2019-06-17,1.86,3,105
22318,18013489,Cozy room with stunning view,23390186,June,Manhattan,Financial District,40.70743,-74.005,Private room,100,1,11,2019-06-08,0.41,1,0
22323,18020906,"Clean, private room with private bathroom.",123920566,Hiroshi & Yukari,Queens,Flushing,40.75299,-73.8307,Private room,57,1,50,2019-06-30,1.85,1,38
22326,18023284,Spacious 2 BR Flat,36457711,Hannah,Brooklyn,Clinton Hill,40.69103,-73.96106,Entire home/apt,197,4,7,2017-12-29,0.26,2,0
22328,18023847,Lovely Quiet Room w private kitchen in Brownstone,123953691,Petra,Brooklyn,Crown Heights,40.67694,-73.95462,Private room,88,2,55,2019-06-25,2.07,1,282
22329,18024380,Cozy Private Bedroom in a Bed-Stuy Loft,22284124,Ella,Brooklyn,Bedford-Stuyvesant,40.69025,-73.95891,Private room,60,4,2,2017-08-26,0.08,1,0
22331,18024760,Private Room in a beautiful apartment!,96718265,Javier & Alejandra,Brooklyn,Bedford-Stuyvesant,40.69288,-73.93285,Private room,45,1,0,2011-03-28,0.0,1,7
22334,18025200,Private Room in quite Elmhurst,123968750,Kathy,Queens,Elmhurst,40.73481,-73.88051,Private room,50,3,0,2011-03-28,0.0,1,0
22335,18025228,"Huge room 25 min to manhattan. L,M,J,Z train.",101736132,Alex,Brooklyn,Bushwick,40.69045,-73.91507,Private room,40,2,12,2017-10-07,0.44,2,281
22337,18033251,Simple Brooklyn Apartment,4435816,Steven-Jon,Brooklyn,Flatbush,40.63684,-73.95693,Private room,60,2,17,2018-10-21,0.72,1,9
22340,18039329,Sunny LES 1 bedroom w Roof Deck,124106675,Mary,Manhattan,Lower East Side,40.72054,-73.98471,Entire home/apt,208,3,4,2017-05-07,0.15,1,0
22341,18040417,Downtown HighRise Luxury Building!,42287744,Camilo,Manhattan,Financial District,40.70732,-74.01451,Private room,105,2,18,2018-08-16,0.65,1,95
22342,18040970,HOTEL ROOM LIKE WITH AFFORDABLE RATE!!!   “C”,59156312,Viviana,Queens,Woodhaven,40.68655,-73.86491,Private room,69,3,48,2019-06-08,1.8,9,332
22343,18041519,"Beautiful + Large Astoria Space, Amazing Location",96560825,Brittany,Queens,Astoria,40.76266,-73.91992,Entire home/apt,250,2,0,2011-03-28,0.0,1,0
22345,18042238,Airy one bedroom in Crown Heights,100345999,Leigh,Brooklyn,Crown Heights,40.67544,-73.95655,Entire home/apt,80,5,1,2017-04-28,0.04,1,0
22346,18042742,Sun Filled room in New Building,35292326,Brendan,Brooklyn,Bushwick,40.69892,-73.9302,Private room,72,1,4,2019-05-28,1.82,1,180
22347,18043457,Spacious Private Room in Nolita,15651644,Alan,Manhattan,Chinatown,40.71866,-73.99633,Private room,120,3,1,2017-05-21,0.04,1,0
22348,18048473,#3 Private  Quadruple  Room  20mnts from Manhattan,42093468,Tsotne (Tut),Bronx,Mott Haven,40.81217,-73.91777,Private room,41,5,21,2019-06-20,0.78,4,334
22350,18050070,Cozy and Quiet Crown Heights - Washer/Dryer,124218492,Benjamin,Brooklyn,Crown Heights,40.66914,-73.95333,Private room,50,6,20,2019-06-07,0.74,1,78
22351,18050153,Chelsea Haven--Summer Sublet,10621137,Anne Marie,Manhattan,Chelsea,40.74686,-74.0043,Entire home/apt,134,3,1,2017-08-12,0.04,1,0
22352,18051607,2 Bedroom & garden-South Park Slope,52577563,Rosa,Brooklyn,Sunset Park,40.66443,-73.99348,Entire home/apt,150,5,2,2017-09-16,0.08,3,179
22355,18055685,Oasis in Harlem,3167806,Heather,Manhattan,Harlem,40.81321,-73.94556,Entire home/apt,150,4,16,2019-06-25,0.65,1,12
22356,18057747,Comfortable Room near Columbia University,28642031,Laura,Manhattan,Harlem,40.80674,-73.95616,Private room,60,5,1,2017-08-12,0.04,1,0
22357,18059112,Private room in beatiful sunny apt in Crown Height,138243,Alexander,Brooklyn,Crown Heights,40.66994,-73.9315,Private room,45,2,12,2019-06-30,0.46,1,32
22358,18059231,Cozy bedroom near Lincoln Center / UWS,5235811,David,Manhattan,Upper West Side,40.77317,-73.98895,Private room,67,1,0,2011-03-28,0.0,1,0
